walk_length,in_giant_component,started_in_2core,distinct_sites,is_retroceding,c
2,True,True,2,True,7
528,True,True,349,False,7
795,True,True,452,False,7
731,True,True,455,False,7
2596,True,True,851,False,7
2706,True,True,828,False,7
472,True,True,323,False,7
31,True,True,25,False,7
1340,True,True,619,False,7
2,True,True,2,True,7
1164,True,True,590,False,7
20,True,True,16,False,7
2,True,True,2,True,7
389,True,True,269,False,7
2,True,True,2,True,7
8,True,True,4,False,7
749,True,True,447,False,7
1234,True,True,624,False,7
23,True,True,17,False,7
3253,True,True,904,False,7
754,True,True,468,False,7
2975,True,True,887,False,7
2,True,True,2,True,7
119,True,True,92,False,7
2,True,True,2,True,7
2,True,True,2,True,7
1222,True,True,626,False,7
6,True,True,3,True,7
375,True,True,275,False,7
1612,True,True,729,False,7
1772,True,True,742,False,7
701,True,True,422,False,7
1651,True,True,713,False,7
4010,True,True,934,False,7
515,True,True,344,False,7
1605,True,True,696,False,7
99,True,True,75,False,7
165,True,True,142,False,7
3982,True,True,918,False,7
699,True,True,440,False,7
2677,True,True,858,False,7
8,True,True,5,False,7
2,True,True,2,True,7
789,True,True,458,False,7
715,True,True,446,False,7
7028,True,True,981,False,7
3543,True,True,906,False,7
131,True,True,109,False,7
2013,True,True,761,False,7
3595,True,True,900,False,7
844,True,True,479,False,7
413,True,True,293,False,7
745,True,True,450,False,7
2,True,True,2,True,7
756,True,True,447,False,7
6,True,True,4,True,7
2,True,True,2,True,7
61,True,True,51,False,7
45,True,True,36,False,7
4839,True,True,958,False,7
3886,True,True,925,False,7
3172,True,True,897,False,7
2,True,True,2,True,7
1864,True,True,751,False,7
237,True,True,185,False,7
442,True,True,297,False,7
508,True,True,339,False,7
798,True,True,455,False,7
931,True,True,524,False,7
4,True,True,3,True,7
116,True,True,91,False,7
1863,True,True,754,False,7
3930,True,True,916,False,7
984,True,True,536,False,7
4,True,True,3,True,7
328,True,True,251,False,7
675,True,True,426,False,7
63,True,True,51,False,7
1043,True,True,559,False,7
1094,True,True,558,False,7
1393,True,True,629,False,7
117,True,True,96,False,7
218,True,True,168,False,7
848,True,True,518,False,7
988,True,True,563,False,7
189,True,True,152,False,7
3333,True,True,899,False,7
1144,True,True,573,False,7
425,True,True,300,False,7
6,True,True,4,False,7
336,True,True,240,False,7
190,True,True,148,False,7
1845,True,True,756,False,7
219,True,True,170,False,7
323,True,True,239,False,7
2,True,True,2,True,7
1307,True,True,639,False,7
2156,True,True,786,False,7
208,True,True,159,False,7
712,True,True,434,False,7
927,True,True,526,False,7
648,True,True,421,False,7
3029,True,True,876,False,7
75,True,True,60,False,7
1273,True,True,606,False,7
772,True,True,468,False,7
972,True,True,542,False,7
107,True,True,80,False,7
6,True,True,6,False,7
546,True,True,341,False,7
2503,True,True,831,False,7
451,True,True,321,False,7
66,True,True,54,False,7
288,True,True,198,False,7
2,True,True,2,True,7
656,True,True,399,False,7
1045,True,True,554,False,7
2974,True,True,882,False,7
2,True,True,2,True,7
917,True,True,492,False,7
580,True,True,388,False,7
213,True,True,164,False,7
1865,True,True,757,False,7
934,True,True,511,False,7
650,True,True,428,False,7
361,True,True,270,False,7
106,True,True,82,False,7
2,True,True,2,True,7
8,True,True,5,True,7
264,True,True,185,False,7
54,True,True,45,False,7
1054,True,True,565,False,7
278,True,True,210,False,7
1922,True,True,776,False,7
306,True,True,215,False,7
587,True,True,377,False,7
937,True,True,540,False,7
1779,True,True,752,False,7
1702,True,True,717,False,7
2927,True,True,877,False,7
2142,True,True,798,False,7
1464,True,True,671,False,7
327,True,True,234,False,7
768,True,True,451,False,7
2107,True,True,805,False,7
17846,True,False,999,False,7
1213,True,True,610,False,7
1028,True,True,571,False,7
6,True,True,4,True,7
50,True,True,37,False,7
3710,True,True,926,False,7
497,True,True,341,False,7
42,True,True,33,False,7
1444,True,True,683,False,7
7175,True,True,975,False,7
1359,True,True,648,False,7
1661,True,True,707,False,7
5610,True,True,976,False,7
776,True,True,450,False,7
2,True,True,2,True,7
6,True,True,5,False,7
2691,True,True,859,False,7
257,True,True,183,False,7
935,True,True,522,False,7
1793,True,True,741,False,7
1141,True,True,586,False,7
964,True,True,546,False,7
144,True,True,118,False,7
244,True,True,195,False,7
2,True,True,2,True,7
1,False,False,1,False,7
1045,True,True,571,False,7
336,True,True,239,False,7
581,True,True,396,False,7
2602,True,True,855,False,7
662,True,True,421,False,7
1358,True,True,652,False,7
77,True,True,59,False,7
196,True,True,140,False,7
983,True,True,539,False,7
642,True,True,417,False,7
349,True,True,263,False,7
2987,True,True,872,False,7
47,True,True,36,False,7
1290,True,True,640,False,7
2,True,True,2,True,7
915,True,True,521,False,7
265,True,True,198,False,7
261,True,True,189,False,7
2,True,True,2,True,7
1691,True,True,723,False,7
2,True,True,2,True,7
2,True,True,2,True,7
747,True,True,463,False,7
463,True,True,302,False,7
166,True,True,129,False,7
260,True,True,196,False,7
2200,True,True,826,False,7
624,True,True,401,False,7
160,True,True,124,False,7
2,True,True,2,True,7
1267,True,True,632,False,7
2510,True,True,845,False,7
2,True,True,2,True,7
1641,True,True,713,False,7
1177,True,True,604,False,7
2,True,True,2,True,7
119,True,True,98,False,7
578,True,True,365,False,7
13,True,True,10,False,7
4127,True,True,926,False,7
3500,True,True,909,False,7
2,True,False,2,True,7
190,True,False,145,False,7
1707,True,True,742,False,7
849,True,True,482,False,7
1981,True,True,780,False,7
2029,True,True,775,False,7
116,True,True,83,False,7
4377,True,True,936,False,7
1312,True,True,635,False,7
642,True,True,421,False,7
7141,True,True,987,False,7
354,True,True,242,False,7
1273,True,True,639,False,7
2,True,True,2,True,7
5066,True,True,963,False,7
526,True,True,349,False,7
3755,True,True,926,False,7
743,True,True,433,False,7
3041,True,True,889,False,7
3623,True,True,916,False,7
34,True,True,32,False,7
293,True,True,221,False,7
1119,True,True,588,False,7
110,True,True,91,False,7
857,True,True,491,False,7
1346,True,True,657,False,7
284,True,True,193,False,7
2,True,True,2,True,7
1380,True,True,658,False,7
636,True,True,425,False,7
450,True,True,310,False,7
2,True,True,2,True,7
70,True,True,57,False,7
2,True,True,2,True,7
2,True,True,2,True,7
117,True,True,97,False,7
772,True,True,462,False,7
1122,True,True,592,False,7
307,True,True,231,False,7
1046,True,True,581,False,7
695,True,True,412,False,7
543,True,True,358,False,7
295,True,True,217,False,7
2,True,True,2,True,7
740,True,True,440,False,7
305,True,True,217,False,7
3143,True,True,901,False,7
2,True,True,2,True,7
1046,True,True,545,False,7
2882,True,True,865,False,7
250,True,True,182,False,7
935,True,True,519,False,7
2,True,True,2,True,7
2,True,True,2,True,7
2,True,True,2,True,7
449,True,True,290,False,7
1027,True,True,562,False,7
3085,True,True,892,False,7
1539,True,True,688,False,7
1757,True,True,713,False,7
1304,True,True,620,False,7
118,True,True,91,False,7
796,True,True,486,False,7
2,True,True,2,True,7
523,True,True,347,False,7
601,True,True,388,False,7
1120,True,True,569,False,7
366,True,True,251,False,7
706,True,True,433,False,7
606,True,True,401,False,7
53,True,True,44,False,7
2,True,True,2,True,7
3203,True,True,892,False,7
746,True,True,453,False,7
255,True,True,188,False,7
104,True,True,82,False,7
1896,True,True,755,False,7
2886,True,True,853,False,7
566,True,True,364,False,7
1557,True,True,666,False,7
6,True,True,4,True,7
1183,True,True,606,False,7
277,True,True,191,False,7
243,True,True,176,False,7
941,True,True,519,False,7
340,True,True,234,False,7
130,True,True,103,False,7
1316,True,True,624,False,7
1651,True,True,704,False,7
1143,True,True,578,False,7
359,True,True,247,False,7
4011,True,True,937,False,7
2,True,True,2,True,7
2135,True,True,788,False,7
2,True,True,2,True,7
2367,True,True,825,False,7
2,True,True,2,True,7
1602,True,True,718,False,7
2,True,True,2,True,7
729,True,True,450,False,7
329,True,True,250,False,7
2855,True,True,866,False,7
4,True,True,3,True,7
1914,True,True,750,False,7
69,True,True,51,False,7
10967,True,True,996,False,7
1449,True,True,672,False,7
4,True,True,3,True,7
1778,True,True,751,False,7
4,True,True,3,True,7
1026,True,True,540,False,7
3208,True,True,894,False,7
486,True,True,343,False,7
1640,True,True,726,False,7
1006,True,True,532,False,7
220,True,True,171,False,7
2,True,True,2,True,7
1266,True,True,617,False,7
3216,True,True,874,False,7
1431,True,True,645,False,7
2282,True,True,836,False,7
5127,True,True,966,False,7
1229,True,True,614,False,7
35,True,True,27,False,7
2,True,True,2,True,7
407,True,True,279,False,7
618,True,True,394,False,7
285,True,True,212,False,7
655,True,True,414,False,7
1772,True,True,718,False,7
3252,True,True,892,False,7
2178,True,True,830,False,7
447,True,True,310,False,7
406,True,True,283,False,7
128,True,True,116,False,7
3597,True,True,914,False,7
10,True,True,10,False,7
749,True,True,463,False,7
59,True,True,53,False,7
132,True,True,104,False,7
1282,True,True,619,False,7
7665,True,False,989,False,7
1431,True,True,676,False,7
1080,True,True,562,False,7
584,True,True,367,False,7
107,True,True,91,False,7
1605,True,True,699,False,7
4242,True,True,943,False,7
4152,True,True,931,False,7
2863,True,True,847,False,7
80,True,True,66,False,7
335,True,True,242,False,7
614,True,True,397,False,7
745,True,True,444,False,7
1204,True,True,609,False,7
401,True,True,276,False,7
1792,True,True,750,False,7
2,True,True,2,True,7
1102,True,True,562,False,7
2,True,True,2,True,7
6956,True,True,978,False,7
1571,True,True,686,False,7
15,True,True,7,False,7
2122,True,True,791,False,7
4004,True,True,941,False,7
1480,True,True,681,False,7
2,True,True,2,True,7
464,True,True,310,False,7
2,True,True,2,True,7
1888,True,True,771,False,7
118,True,True,103,False,7
2303,True,True,812,False,7
392,True,True,282,False,7
408,True,True,287,False,7
846,True,True,486,False,7
834,True,True,496,False,7
64,True,True,53,False,7
631,True,True,397,False,7
241,True,True,171,False,7
768,True,True,446,False,7
537,True,True,360,False,7
2,True,True,2,True,7
61,True,True,51,False,7
640,True,True,407,False,7
2,True,True,2,True,7
4,True,True,3,True,7
2520,True,True,842,False,7
236,True,True,174,False,7
1662,True,True,725,False,7
993,True,True,566,False,7
3396,True,True,909,False,7
993,True,True,540,False,7
2,True,True,2,True,7
373,True,True,266,False,7
1248,True,True,610,False,7
422,True,True,289,False,7
285,True,True,193,False,7
2888,True,True,873,False,7
534,True,True,359,False,7
2,True,True,2,True,7
1551,True,True,710,False,7
118,True,True,90,False,7
1468,True,True,668,False,7
321,True,True,222,False,7
2,True,True,2,True,7
2,True,True,2,True,7
798,True,True,452,False,7
8,True,True,5,True,7
5144,True,True,960,False,7
1279,True,True,640,False,7
538,True,True,347,False,7
303,True,True,226,False,7
63,True,True,52,False,7
1025,True,True,549,False,7
305,True,True,207,False,7
95,True,True,77,False,7
782,True,True,462,False,7
5057,True,True,945,False,7
1478,True,True,683,False,7
9283,True,False,987,False,7
763,True,True,460,False,7
720,True,True,436,False,7
212,True,True,161,False,7
832,True,True,495,False,7
114,True,True,88,False,7
715,True,True,444,False,7
2090,True,True,781,False,7
1969,True,True,766,False,7
648,True,True,397,False,7
484,True,True,324,False,7
1479,True,True,670,False,7
503,True,True,331,False,7
188,True,True,142,False,7
1402,True,True,669,False,7
126,True,True,95,False,7
86,True,True,70,False,7
869,True,True,493,False,7
12,True,True,11,False,7
3054,True,True,876,False,7
330,True,True,228,False,7
2,True,True,2,True,7
545,True,True,358,False,7
2,True,True,2,True,7
2226,True,True,826,False,7
1666,True,True,711,False,7
3004,True,True,881,False,7
1030,True,True,568,False,7
41,True,True,31,False,7
430,True,True,295,False,7
699,True,True,450,False,7
70,True,True,57,False,7
549,True,True,373,False,7
2,True,True,2,True,7
419,True,True,289,False,7
205,True,True,159,False,7
3168,True,True,895,False,7
1888,True,True,763,False,7
108,True,True,89,False,7
1181,True,True,596,False,7
1011,True,True,573,False,7
1226,True,True,604,False,7
468,True,True,323,False,7
861,True,True,496,False,7
1612,True,True,702,False,7
717,True,True,443,False,7
156,True,True,126,False,7
2557,True,True,857,False,7
1945,True,True,755,False,7
1390,True,True,682,False,7
10,True,True,5,True,7
252,True,True,194,False,7
2053,True,True,800,False,7
1561,True,True,675,False,7
1202,True,True,584,False,7
1807,True,True,742,False,7
2,True,True,2,True,7
2,True,True,2,True,7
3797,True,True,941,False,7
711,True,True,416,False,7
1598,True,True,694,False,7
15086,True,True,999,False,7
2,True,True,2,True,7
2927,True,True,871,False,7
64,True,True,54,False,7
380,True,True,271,False,7
2025,True,True,784,False,7
6217,True,True,973,False,7
923,True,True,509,False,7
1747,True,True,748,False,7
580,True,True,381,False,7
666,True,True,429,False,7
437,True,True,291,False,7
1715,True,True,736,False,7
616,True,True,408,False,7
1141,True,True,595,False,7
756,True,True,453,False,7
339,True,True,241,False,7
46,True,True,34,False,7
4554,True,True,950,False,7
1286,True,True,638,False,7
1012,True,True,562,False,7
2255,True,True,809,False,7
389,True,True,279,False,7
272,True,True,208,False,7
171,True,True,135,False,7
2,True,True,2,True,7
2,True,True,2,True,7
1628,True,True,720,False,7
111,True,True,88,False,7
93,True,True,79,False,7
1242,True,True,608,False,7
6937,True,True,982,False,7
2,True,True,2,True,7
9904,True,True,993,False,7
491,True,True,328,False,7
717,True,True,427,False,7
362,True,True,246,False,7
2038,True,True,786,False,7
381,True,True,264,False,7
3656,True,True,923,False,7
1057,True,False,566,False,7
47,True,True,37,False,7
3589,True,True,926,False,7
1267,True,True,616,False,7
201,True,True,131,False,7
858,True,True,485,False,7
33,True,True,23,False,7
217,True,True,169,False,7
842,True,True,499,False,7
1343,True,True,668,False,7
3918,True,True,940,False,7
2,True,True,2,True,7
853,True,True,498,False,7
341,True,True,232,False,7
917,True,True,522,False,7
44,True,True,37,False,7
1394,True,True,662,False,7
692,True,True,426,False,7
1395,True,True,622,False,7
2,True,True,2,True,7
245,True,True,201,False,7
684,True,True,422,False,7
2,True,True,2,True,7
1621,True,True,714,False,7
1737,True,True,720,False,7
1510,True,True,700,False,7
267,True,True,205,False,7
2,True,True,2,True,7
261,True,True,182,False,7
2209,True,True,800,False,7
455,True,True,298,False,7
180,True,True,136,False,7
1166,True,True,606,False,7
2,True,True,2,True,7
209,True,True,166,False,7
3805,True,True,927,False,7
98,True,True,82,False,7
760,True,True,468,False,7
1602,True,True,714,False,7
55,True,True,44,False,7
2,True,True,2,True,7
6,True,True,6,False,7
1208,True,True,610,False,7
764,True,True,458,False,7
2,True,True,2,True,7
1016,True,True,554,False,7
736,True,True,441,False,7
6,True,True,4,True,7
2583,True,True,841,False,7
1344,True,True,652,False,7
762,True,True,471,False,7
1909,True,True,751,False,7
810,True,True,489,False,7
2,True,True,2,True,7
424,True,True,298,False,7
520,True,True,350,False,7
479,True,True,313,False,7
305,True,True,225,False,7
1971,True,True,772,False,7
2974,True,True,875,False,7
232,True,True,188,False,7
2675,True,True,842,False,7
2,True,True,2,True,7
468,True,True,306,False,7
637,True,True,401,False,7
469,True,True,328,False,7
747,True,True,428,False,7
882,True,True,507,False,7
55,True,True,45,False,7
3188,True,True,891,False,7
3271,True,True,907,False,7
623,True,True,414,False,7
1180,True,True,591,False,7
1134,True,True,589,False,7
43,True,True,39,False,7
2694,True,True,871,False,7
1655,True,True,727,False,7
665,True,True,422,False,7
478,True,True,326,False,7
426,True,True,298,False,7
2796,True,True,867,False,7
256,True,True,199,False,7
3003,True,True,872,False,7
569,True,True,376,False,7
821,True,True,488,False,7
1303,True,True,643,False,7
656,True,True,389,False,7
107,True,True,85,False,7
3900,True,True,920,False,7
217,True,True,170,False,7
2323,True,True,823,False,7
148,True,True,103,False,7
1507,True,True,675,False,7
5,True,True,4,False,7
1964,True,True,786,False,7
2,True,True,2,True,7
222,True,True,169,False,7
4483,True,True,944,False,7
114,True,True,90,False,7
122,True,True,101,False,7
712,True,True,424,False,7
64,True,True,55,False,7
257,True,True,191,False,7
2954,True,True,859,False,7
1091,True,True,556,False,7
149,True,True,118,False,7
2059,True,True,779,False,7
399,True,True,255,False,7
391,True,True,271,False,7
675,True,True,405,False,7
336,True,True,238,False,7
823,True,True,476,False,7
1088,True,True,580,False,7
2973,True,True,866,False,7
6,True,True,4,True,7
1766,True,True,724,False,7
121,True,True,95,False,7
496,True,True,326,False,7
14,True,True,14,False,7
1048,True,True,575,False,7
108,True,True,85,False,7
193,True,True,151,False,7
2,True,True,2,True,7
59,True,True,47,False,7
2,True,True,2,True,7
3350,True,True,892,False,7
160,True,True,129,False,7
993,True,True,530,False,7
1489,True,True,658,False,7
1340,True,True,642,False,7
578,True,True,397,False,7
2643,True,True,865,False,7
1677,True,True,706,False,7
4634,True,True,960,False,7
2,True,True,2,True,7
2747,True,True,865,False,7
2,True,True,2,True,7
259,True,True,195,False,7
367,True,True,257,False,7
1054,True,True,572,False,7
2,True,True,2,True,7
662,True,True,429,False,7
2,True,True,2,True,7
2,True,True,2,True,7
2936,True,True,884,False,7
7744,True,True,984,False,7
511,True,True,328,False,7
2,True,True,2,True,7
1603,True,True,709,False,7
58,True,True,45,False,7
2225,True,True,803,False,7
921,True,True,497,False,7
1155,True,True,596,False,7
2,True,True,2,True,7
209,True,True,152,False,7
117,True,True,98,False,7
883,True,True,482,False,7
1709,True,True,735,False,7
757,True,True,465,False,7
511,True,True,328,False,7
1707,True,True,742,False,7
2530,True,True,838,False,7
486,True,True,336,False,7
752,True,True,463,False,7
3968,True,True,930,False,7
1978,True,True,769,False,7
283,True,True,217,False,7
1265,True,True,643,False,7
230,True,True,169,False,7
1571,True,True,701,False,7
624,True,True,389,False,7
968,True,True,547,False,7
4340,True,True,931,False,7
4105,True,True,932,False,7
2,True,True,2,True,7
2,True,True,2,True,7
2,True,True,2,True,7
142,True,True,114,False,7
6170,True,True,976,False,7
722,True,True,427,False,7
1541,True,True,706,False,7
447,True,True,306,False,7
2,True,True,2,True,7
1026,True,True,567,False,7
2861,True,True,878,False,7
496,True,True,321,False,7
1367,True,True,667,False,7
47,True,True,46,False,7
1303,True,True,606,False,7
221,True,True,176,False,7
1752,True,True,747,False,7
402,True,True,282,False,7
831,True,True,494,False,7
669,True,True,417,False,7
2,True,True,2,True,7
2300,True,True,814,False,7
348,True,True,256,False,7
786,True,True,474,False,7
2729,True,True,874,False,7
5131,True,True,958,False,7
218,True,True,165,False,7
114,True,True,95,False,7
2,True,True,2,True,7
6775,True,False,984,False,7
655,True,True,395,False,7
1816,True,True,741,False,7
20569,True,False,998,False,7
1438,True,True,664,False,7
210,True,True,155,False,7
2612,True,True,852,False,7
2,True,True,2,True,7
519,True,True,343,False,7
566,True,True,362,False,7
1061,True,True,575,False,7
66,True,True,60,False,7
746,True,True,447,False,7
6776,True,True,987,False,7
878,True,True,502,False,7
197,True,True,157,False,7
2,True,True,2,True,7
993,True,True,548,False,7
353,True,True,252,False,7
2,True,True,2,True,7
257,True,True,193,False,7
2,True,True,2,True,7
2,True,False,2,True,7
716,True,True,422,False,7
3473,True,True,905,False,7
2851,True,True,870,False,7
2636,True,True,843,False,7
1544,True,True,692,False,7
1123,True,True,573,False,7
937,True,True,533,False,7
3161,True,True,889,False,7
7957,True,True,977,False,7
1169,True,True,603,False,7
2371,True,True,845,False,8
465,True,True,321,False,8
6114,True,True,983,False,8
930,True,True,518,False,8
1908,True,True,785,False,8
230,True,True,163,False,8
200,True,True,152,False,8
3087,True,True,898,False,8
39,True,True,34,False,8
1016,True,True,573,False,8
662,True,True,431,False,8
315,True,True,236,False,8
589,True,True,405,False,8
2,True,True,2,True,8
662,True,True,416,False,8
1222,True,True,634,False,8
2,True,True,2,True,8
414,True,True,290,False,8
550,True,True,380,False,8
196,True,True,153,False,8
926,True,True,545,False,8
2021,True,True,766,False,8
2,True,True,2,True,8
103,True,True,90,False,8
2,True,True,2,True,8
2964,True,True,896,False,8
113,True,True,88,False,8
8907,True,True,995,False,8
415,True,True,285,False,8
2,True,True,2,True,8
1700,True,True,733,False,8
3207,True,True,908,False,8
810,True,True,475,False,8
4,True,True,3,True,8
503,True,True,346,False,8
455,True,True,320,False,8
720,True,True,447,False,8
829,True,True,511,False,8
816,True,True,473,False,8
3526,True,True,918,False,8
195,True,True,163,False,8
2,True,True,2,True,8
915,True,True,538,False,8
15,True,True,14,False,8
2,True,True,2,True,8
21,True,True,20,False,8
989,True,True,539,False,8
2301,True,True,848,False,8
91,True,True,75,False,8
1962,True,True,771,False,8
605,True,True,379,False,8
4598,True,True,950,False,8
188,True,True,157,False,8
1463,True,True,701,False,8
2134,True,True,807,False,8
2377,True,True,815,False,8
37,True,True,31,False,8
683,True,True,411,False,8
452,True,True,324,False,8
1758,True,True,752,False,8
1267,True,True,640,False,8
2338,True,True,835,False,8
428,True,True,313,False,8
1006,True,True,567,False,8
4405,True,True,946,False,8
30,True,True,28,False,8
1346,True,True,661,False,8
1361,True,True,663,False,8
2849,True,True,867,False,8
2,True,True,2,True,8
809,True,True,490,False,8
6,True,True,4,False,8
6,True,True,5,False,8
549,True,True,387,False,8
1234,True,True,628,False,8
3406,True,True,911,False,8
2,True,True,2,True,8
2384,True,True,841,False,8
311,True,True,226,False,8
2,True,True,2,True,8
1741,True,True,750,False,8
1362,True,True,660,False,8
1965,True,True,780,False,8
2422,True,True,850,False,8
3931,True,True,938,False,8
630,True,True,428,False,8
166,True,True,135,False,8
967,True,True,540,False,8
1163,True,True,622,False,8
736,True,True,439,False,8
1892,True,True,752,False,8
203,True,True,160,False,8
1859,True,True,754,False,8
369,True,True,276,False,8
1156,True,True,614,False,8
266,True,True,210,False,8
1509,True,True,717,False,8
178,True,True,139,False,8
4,True,True,3,True,8
339,True,True,241,False,8
1993,True,True,781,False,8
1671,True,True,733,False,8
124,True,True,104,False,8
4405,True,True,954,False,8
113,True,True,86,False,8
1101,True,True,572,False,8
2,True,True,2,True,8
436,True,True,310,False,8
282,True,True,224,False,8
96,True,True,87,False,8
2,True,True,2,True,8
759,True,True,460,False,8
1096,True,True,597,False,8
2,True,True,2,True,8
6506,True,True,984,False,8
5307,True,True,970,False,8
1257,True,True,669,False,8
332,True,True,248,False,8
342,True,True,251,False,8
284,True,True,218,False,8
277,True,True,201,False,8
853,True,True,529,False,8
963,True,True,543,False,8
304,True,True,232,False,8
573,True,True,383,False,8
568,True,True,378,False,8
263,True,True,198,False,8
4,True,True,3,True,8
4636,True,True,953,False,8
851,True,True,504,False,8
111,True,True,96,False,8
266,True,True,199,False,8
184,True,True,147,False,8
2,True,True,2,True,8
1273,True,True,659,False,8
3530,True,True,922,False,8
403,True,True,292,False,8
1411,True,True,697,False,8
795,True,True,490,False,8
1801,True,True,749,False,8
3254,True,True,893,False,8
269,True,True,201,False,8
786,True,True,484,False,8
1823,True,True,749,False,8
18,True,True,15,False,8
221,True,True,166,False,8
2,True,True,2,True,8
330,True,True,246,False,8
94,True,True,80,False,8
2052,True,True,775,False,8
6,True,True,4,False,8
2715,True,True,867,False,8
425,True,True,303,False,8
1317,True,True,644,False,8
216,True,True,170,False,8
225,True,True,166,False,8
60,True,True,47,False,8
125,True,True,106,False,8
279,True,True,201,False,8
1907,True,True,773,False,8
3829,True,True,934,False,8
3349,True,True,921,False,8
813,True,True,494,False,8
2,True,True,2,True,8
2156,True,True,819,False,8
2,True,True,2,True,8
78,True,True,65,False,8
1194,True,True,613,False,8
700,True,True,433,False,8
537,True,True,364,False,8
1305,True,True,643,False,8
1537,True,True,713,False,8
223,True,True,173,False,8
357,True,True,248,False,8
9526,True,True,996,False,8
2489,True,True,846,False,8
4,True,True,3,True,8
278,True,True,210,False,8
407,True,True,297,False,8
168,True,True,127,False,8
401,True,True,300,False,8
2973,True,True,877,False,8
757,True,True,459,False,8
184,True,True,148,False,8
956,True,True,544,False,8
2477,True,True,846,False,8
717,True,True,424,False,8
345,True,True,258,False,8
706,True,True,454,False,8
2,True,True,2,True,8
941,True,True,542,False,8
34,True,True,32,False,8
499,True,True,333,False,8
587,True,True,384,False,8
779,True,True,493,False,8
1072,True,True,587,False,8
281,True,True,223,False,8
125,True,True,100,False,8
3811,True,True,932,False,8
1811,True,True,762,False,8
2502,True,True,857,False,8
1324,True,True,671,False,8
2573,True,True,852,False,8
1687,True,True,749,False,8
6,True,True,4,False,8
433,True,True,295,False,8
1646,True,True,739,False,8
2168,True,True,831,False,8
2254,True,True,826,False,8
287,True,True,221,False,8
5086,True,True,960,False,8
3232,True,True,919,False,8
2235,True,True,808,False,8
1686,True,True,711,False,8
2661,True,True,875,False,8
393,True,True,284,False,8
2,True,True,2,True,8
282,True,True,227,False,8
394,True,True,280,False,8
277,True,True,212,False,8
401,True,True,285,False,8
1178,True,True,617,False,8
629,True,True,421,False,8
289,True,True,211,False,8
5135,True,True,958,False,8
440,True,True,301,False,8
427,True,True,302,False,8
2594,True,True,858,False,8
1460,True,True,669,False,8
4525,True,True,965,False,8
2891,True,True,880,False,8
1241,True,True,626,False,8
639,True,True,415,False,8
1956,True,True,775,False,8
2,True,True,2,True,8
2,True,True,2,True,8
4,True,True,3,True,8
2,True,True,2,True,8
349,True,True,257,False,8
2,True,True,2,True,8
1615,True,True,723,False,8
1948,True,True,777,False,8
2,True,True,2,True,8
1101,True,True,603,False,8
3072,True,True,907,False,8
406,True,True,283,False,8
1516,True,True,709,False,8
62,True,True,52,False,8
6,True,True,5,False,8
75,True,True,62,False,8
1687,True,True,734,False,8
2222,True,True,823,False,8
704,True,True,436,False,8
2234,True,True,833,False,8
2,True,True,2,True,8
27,True,True,24,False,8
2,True,True,2,True,8
1290,True,True,650,False,8
566,True,True,385,False,8
2,True,True,2,True,8
66,True,True,58,False,8
732,True,True,461,False,8
1203,True,True,622,False,8
881,True,True,504,False,8
430,True,True,297,False,8
117,True,True,97,False,8
1558,True,True,708,False,8
2025,True,True,762,False,8
18,True,True,17,False,8
876,True,True,501,False,8
2,True,True,2,True,8
3524,True,True,936,False,8
719,True,True,442,False,8
1979,True,True,785,False,8
2,True,True,2,True,8
189,True,True,154,False,8
2,True,True,2,True,8
2,True,True,2,True,8
305,True,True,237,False,8
7,True,True,7,False,8
1454,True,True,691,False,8
571,True,True,384,False,8
3395,True,True,914,False,8
274,True,True,210,False,8
1767,True,True,749,False,8
301,True,True,236,False,8
2,True,True,2,True,8
406,True,True,291,False,8
122,True,True,94,False,8
1521,True,True,699,False,8
880,True,True,509,False,8
315,True,True,234,False,8
2,True,True,2,True,8
430,True,True,290,False,8
1197,True,True,634,False,8
1275,True,True,630,False,8
320,True,True,248,False,8
84,True,True,78,False,8
621,True,True,405,False,8
4,True,True,3,True,8
2554,True,True,866,False,8
360,True,True,271,False,8
178,True,True,146,False,8
1075,True,True,584,False,8
2742,True,True,871,False,8
4,True,True,3,True,8
2973,True,True,885,False,8
405,True,True,274,False,8
913,True,True,532,False,8
509,True,True,354,False,8
590,True,True,377,False,8
2,True,True,2,True,8
2,True,True,2,True,8
3409,True,True,918,False,8
526,True,True,368,False,8
54,True,True,43,False,8
2952,True,True,883,False,8
1655,True,True,717,False,8
170,True,True,134,False,8
193,True,True,146,False,8
2,True,True,2,True,8
1668,True,True,725,False,8
2788,True,True,874,False,8
564,True,True,391,False,8
488,True,True,321,False,8
2654,True,True,860,False,8
96,True,True,82,False,8
2497,True,True,854,False,8
2,True,True,2,True,8
147,True,True,120,False,8
3865,True,True,937,False,8
2,True,True,2,True,8
1205,True,True,630,False,8
1216,True,True,625,False,8
533,True,True,364,False,8
2353,True,True,831,False,8
2061,True,True,792,False,8
5685,True,False,978,False,8
2,True,True,2,True,8
1996,True,True,781,False,8
53,True,True,40,False,8
1624,True,True,725,False,8
1658,True,True,716,False,8
278,True,True,203,False,8
3605,True,True,924,False,8
4,True,True,3,True,8
1657,True,True,742,False,8
440,True,True,304,False,8
1434,True,True,671,False,8
479,True,True,334,False,8
576,True,True,393,False,8
2,True,True,2,True,8
780,True,True,454,False,8
5383,True,True,976,False,8
80,True,True,61,False,8
566,True,True,375,False,8
2,True,True,2,True,8
2,True,True,2,True,8
1034,True,True,554,False,8
232,True,True,172,False,8
